,ratio,n_hits,name,automl name,did,automl did,MaxNominalAttDistinctValues,MaxNominalAttDistinctValues,NumberOfClasses,NumberOfClasses,NumberOfFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,NumberOfSymbolicFeatures 
1233,0.75,1,QSAR-TID-11408,QSAR-TID-11,3730,3050,,,0.0,0.0,1026.0,1026.0,1211.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1234,0.75,1,QSAR-TID-11408,QSAR-TID-10980,3730,3277,,,0.0,0.0,1026.0,1026.0,1211.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1235,0.75,1,QSAR-TID-43,QSAR-TID-11,3731,3050,,,0.0,0.0,1026.0,1026.0,1577.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1236,0.75,1,QSAR-TID-43,QSAR-TID-10980,3731,3277,,,0.0,0.0,1026.0,1026.0,1577.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1237,0.75,1,QSAR-TID-101405,QSAR-TID-11,3732,3050,,,0.0,0.0,1026.0,1026.0,117.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1238,0.75,1,QSAR-TID-101405,QSAR-TID-10980,3732,3277,,,0.0,0.0,1026.0,1026.0,117.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1239,0.75,1,QSAR-TID-11622,QSAR-TID-11,3733,3050,,,0.0,0.0,1026.0,1026.0,792.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1240,0.75,1,QSAR-TID-11622,QSAR-TID-10980,3733,3277,,,0.0,0.0,1026.0,1026.0,792.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1241,0.75,1,QSAR-TID-11569,QSAR-TID-11,3734,3050,,,0.0,0.0,1026.0,1026.0,120.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1242,0.75,1,QSAR-TID-11569,QSAR-TID-10980,3734,3277,,,0.0,0.0,1026.0,1026.0,120.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1243,0.75,1,QSAR-TID-11680,QSAR-TID-11,3735,3050,,,0.0,0.0,1026.0,1026.0,395.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1244,0.75,1,QSAR-TID-11680,QSAR-TID-10980,3735,3277,,,0.0,0.0,1026.0,1026.0,395.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1245,0.75,1,QSAR-TID-101199,QSAR-TID-11,3737,3050,,,0.0,0.0,1026.0,1026.0,341.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1246,0.75,1,QSAR-TID-101199,QSAR-TID-10980,3737,3277,,,0.0,0.0,1026.0,1026.0,341.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1247,0.75,1,QSAR-TID-12017,QSAR-TID-11,3739,3050,,,0.0,0.0,1026.0,1026.0,62.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1248,0.75,1,QSAR-TID-12017,QSAR-TID-10980,3739,3277,,,0.0,0.0,1026.0,1026.0,62.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1249,0.75,1,QSAR-TID-18025,QSAR-TID-11,3740,3050,,,0.0,0.0,1026.0,1026.0,21.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1250,0.75,1,QSAR-TID-18025,QSAR-TID-10980,3740,3277,,,0.0,0.0,1026.0,1026.0,21.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1251,0.75,1,QSAR-TID-11149,QSAR-TID-11,3741,3050,,,0.0,0.0,1026.0,1026.0,1521.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1252,0.75,1,QSAR-TID-11149,QSAR-TID-10980,3741,3277,,,0.0,0.0,1026.0,1026.0,1521.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1253,0.75,1,QSAR-TID-30019,QSAR-TID-11,3742,3050,,,0.0,0.0,1026.0,1026.0,84.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1254,0.75,1,QSAR-TID-30019,QSAR-TID-10980,3742,3277,,,0.0,0.0,1026.0,1026.0,84.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1255,0.75,1,QSAR-TID-10078,QSAR-TID-11,3743,3050,,,0.0,0.0,1026.0,1026.0,55.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1256,0.75,1,QSAR-TID-10078,QSAR-TID-10980,3743,3277,,,0.0,0.0,1026.0,1026.0,55.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1257,0.75,1,QSAR-TID-104430,QSAR-TID-11,3744,3050,,,0.0,0.0,1026.0,1026.0,41.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1258,0.75,1,QSAR-TID-104430,QSAR-TID-10980,3744,3277,,,0.0,0.0,1026.0,1026.0,41.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1259,0.75,1,QSAR-TID-10684,QSAR-TID-11,3745,3050,,,0.0,0.0,1026.0,1026.0,122.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1260,0.75,1,QSAR-TID-10684,QSAR-TID-10980,3745,3277,,,0.0,0.0,1026.0,1026.0,122.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1261,0.75,1,QSAR-TID-10222,QSAR-TID-11,3746,3050,,,0.0,0.0,1026.0,1026.0,60.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1262,0.75,1,QSAR-TID-10222,QSAR-TID-10980,3746,3277,,,0.0,0.0,1026.0,1026.0,60.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1263,0.75,1,QSAR-TID-12226,QSAR-TID-11,3747,3050,,,0.0,0.0,1026.0,1026.0,665.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1264,0.75,1,QSAR-TID-12226,QSAR-TID-10980,3747,3277,,,0.0,0.0,1026.0,1026.0,665.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1265,0.75,1,QSAR-TID-12831,QSAR-TID-11,3748,3050,,,0.0,0.0,1026.0,1026.0,85.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1266,0.75,1,QSAR-TID-12831,QSAR-TID-10980,3748,3277,,,0.0,0.0,1026.0,1026.0,85.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1267,0.75,1,QSAR-TID-10529,QSAR-TID-11,3749,3050,,,0.0,0.0,1026.0,1026.0,2578.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1268,0.75,1,QSAR-TID-10529,QSAR-TID-10980,3749,3277,,,0.0,0.0,1026.0,1026.0,2578.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1269,0.75,1,QSAR-TID-100613,QSAR-TID-11,3751,3050,,,0.0,0.0,1026.0,1026.0,51.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1270,0.75,1,QSAR-TID-100613,QSAR-TID-10980,3751,3277,,,0.0,0.0,1026.0,1026.0,51.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1271,0.75,1,QSAR-TID-248,QSAR-TID-11,3752,3050,,,0.0,0.0,1026.0,1026.0,923.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1272,0.75,1,QSAR-TID-248,QSAR-TID-10980,3752,3277,,,0.0,0.0,1026.0,1026.0,923.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1273,0.75,1,QSAR-TID-10436,QSAR-TID-11,3753,3050,,,0.0,0.0,1026.0,1026.0,143.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1274,0.75,1,QSAR-TID-10436,QSAR-TID-10980,3753,3277,,,0.0,0.0,1026.0,1026.0,143.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1275,0.75,1,QSAR-TID-11615,QSAR-TID-11,3754,3050,,,0.0,0.0,1026.0,1026.0,37.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1276,0.75,1,QSAR-TID-11615,QSAR-TID-10980,3754,3277,,,0.0,0.0,1026.0,1026.0,37.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1277,0.75,1,QSAR-TID-10542,QSAR-TID-11,3755,3050,,,0.0,0.0,1026.0,1026.0,351.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1278,0.75,1,QSAR-TID-10542,QSAR-TID-10980,3755,3277,,,0.0,0.0,1026.0,1026.0,351.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1279,0.75,1,QSAR-TID-102399,QSAR-TID-11,3756,3050,,,0.0,0.0,1026.0,1026.0,82.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1280,0.75,1,QSAR-TID-102399,QSAR-TID-10980,3756,3277,,,0.0,0.0,1026.0,1026.0,82.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1281,0.75,1,QSAR-TID-11639,QSAR-TID-11,3757,3050,,,0.0,0.0,1026.0,1026.0,201.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1282,0.75,1,QSAR-TID-11639,QSAR-TID-10980,3757,3277,,,0.0,0.0,1026.0,1026.0,201.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1283,0.75,1,QSAR-TID-20128,QSAR-TID-11,3758,3050,,,0.0,0.0,1026.0,1026.0,100.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1284,0.75,1,QSAR-TID-20128,QSAR-TID-10980,3758,3277,,,0.0,0.0,1026.0,1026.0,100.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1285,0.75,1,QSAR-TID-69,QSAR-TID-11,3759,3050,,,0.0,0.0,1026.0,1026.0,569.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1286,0.75,1,QSAR-TID-69,QSAR-TID-10980,3759,3277,,,0.0,0.0,1026.0,1026.0,569.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1287,0.75,1,QSAR-TID-117,QSAR-TID-11,3760,3050,,,0.0,0.0,1026.0,1026.0,818.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1288,0.75,1,QSAR-TID-117,QSAR-TID-10980,3760,3277,,,0.0,0.0,1026.0,1026.0,818.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1289,0.75,1,QSAR-TID-11536,QSAR-TID-11,3761,3050,,,0.0,0.0,1026.0,1026.0,1306.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1290,0.75,1,QSAR-TID-11536,QSAR-TID-10980,3761,3277,,,0.0,0.0,1026.0,1026.0,1306.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1291,0.75,1,QSAR-TID-10677,QSAR-TID-11,3763,3050,,,0.0,0.0,1026.0,1026.0,59.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1292,0.75,1,QSAR-TID-10677,QSAR-TID-10980,3763,3277,,,0.0,0.0,1026.0,1026.0,59.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1293,0.75,1,QSAR-TID-30026,QSAR-TID-11,3764,3050,,,0.0,0.0,1026.0,1026.0,553.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1294,0.75,1,QSAR-TID-30026,QSAR-TID-10980,3764,3277,,,0.0,0.0,1026.0,1026.0,553.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1295,0.75,1,QSAR-TID-30013,QSAR-TID-11,3765,3050,,,0.0,0.0,1026.0,1026.0,244.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1296,0.75,1,QSAR-TID-30013,QSAR-TID-10980,3765,3277,,,0.0,0.0,1026.0,1026.0,244.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1297,0.75,1,QSAR-TID-11626,QSAR-TID-11,3766,3050,,,0.0,0.0,1026.0,1026.0,507.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1298,0.75,1,QSAR-TID-11626,QSAR-TID-10980,3766,3277,,,0.0,0.0,1026.0,1026.0,507.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1299,0.75,1,QSAR-TID-11843,QSAR-TID-11,3767,3050,,,0.0,0.0,1026.0,1026.0,84.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1300,0.75,1,QSAR-TID-11843,QSAR-TID-10980,3767,3277,,,0.0,0.0,1026.0,1026.0,84.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1301,0.75,1,QSAR-TID-10323,QSAR-TID-11,3768,3050,,,0.0,0.0,1026.0,1026.0,97.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1302,0.75,1,QSAR-TID-10323,QSAR-TID-10980,3768,3277,,,0.0,0.0,1026.0,1026.0,97.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1303,0.75,1,QSAR-TID-10579,QSAR-TID-11,3769,3050,,,0.0,0.0,1026.0,1026.0,388.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1304,0.75,1,QSAR-TID-10579,QSAR-TID-10980,3769,3277,,,0.0,0.0,1026.0,1026.0,388.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1305,0.75,1,QSAR-TID-100098,QSAR-TID-11,3771,3050,,,0.0,0.0,1026.0,1026.0,472.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1306,0.75,1,QSAR-TID-100098,QSAR-TID-10980,3771,3277,,,0.0,0.0,1026.0,1026.0,472.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1307,0.75,1,QSAR-TID-12825,QSAR-TID-11,3772,3050,,,0.0,0.0,1026.0,1026.0,847.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1308,0.75,1,QSAR-TID-12825,QSAR-TID-10980,3772,3277,,,0.0,0.0,1026.0,1026.0,847.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1309,0.75,1,QSAR-TID-10613,QSAR-TID-11,3773,3050,,,0.0,0.0,1026.0,1026.0,247.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1310,0.75,1,QSAR-TID-10613,QSAR-TID-10980,3773,3277,,,0.0,0.0,1026.0,1026.0,247.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1311,0.75,1,QSAR-TID-88,QSAR-TID-11,3775,3050,,,0.0,0.0,1026.0,1026.0,895.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1312,0.75,1,QSAR-TID-88,QSAR-TID-10980,3775,3277,,,0.0,0.0,1026.0,1026.0,895.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1313,0.75,1,QSAR-TID-10131,QSAR-TID-11,3776,3050,,,0.0,0.0,1026.0,1026.0,1979.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1314,0.75,1,QSAR-TID-10131,QSAR-TID-10980,3776,3277,,,0.0,0.0,1026.0,1026.0,1979.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1315,0.75,1,QSAR-TID-10235,QSAR-TID-11,3777,3050,,,0.0,0.0,1026.0,1026.0,93.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1316,0.75,1,QSAR-TID-10235,QSAR-TID-10980,3777,3277,,,0.0,0.0,1026.0,1026.0,93.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1317,0.75,1,QSAR-TID-11336,QSAR-TID-11,3778,3050,,,0.0,0.0,1026.0,1026.0,1199.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1318,0.75,1,QSAR-TID-11336,QSAR-TID-10980,3778,3277,,,0.0,0.0,1026.0,1026.0,1199.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1319,0.75,1,QSAR-TID-10927,QSAR-TID-11,3779,3050,,,0.0,0.0,1026.0,1026.0,446.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1320,0.75,1,QSAR-TID-10927,QSAR-TID-10980,3779,3277,,,0.0,0.0,1026.0,1026.0,446.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1321,0.75,1,QSAR-TID-11926,QSAR-TID-11,3780,3050,,,0.0,0.0,1026.0,1026.0,756.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1322,0.75,1,QSAR-TID-11926,QSAR-TID-10980,3780,3277,,,0.0,0.0,1026.0,1026.0,756.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1323,0.75,1,QSAR-TID-100429,QSAR-TID-11,3782,3050,,,0.0,0.0,1026.0,1026.0,45.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1324,0.75,1,QSAR-TID-100429,QSAR-TID-10980,3782,3277,,,0.0,0.0,1026.0,1026.0,45.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1325,0.75,1,QSAR-TID-128,QSAR-TID-11,3783,3050,,,0.0,0.0,1026.0,1026.0,1386.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1326,0.75,1,QSAR-TID-128,QSAR-TID-10980,3783,3277,,,0.0,0.0,1026.0,1026.0,1386.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1327,0.75,1,QSAR-TID-10711,QSAR-TID-11,3784,3050,,,0.0,0.0,1026.0,1026.0,66.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1328,0.75,1,QSAR-TID-10711,QSAR-TID-10980,3784,3277,,,0.0,0.0,1026.0,1026.0,66.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1329,0.75,1,QSAR-TID-100852,QSAR-TID-11,3785,3050,,,0.0,0.0,1026.0,1026.0,747.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1330,0.75,1,QSAR-TID-100852,QSAR-TID-10980,3785,3277,,,0.0,0.0,1026.0,1026.0,747.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1331,0.75,1,QSAR-TID-100633,QSAR-TID-11,3786,3050,,,0.0,0.0,1026.0,1026.0,37.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1332,0.75,1,QSAR-TID-100633,QSAR-TID-10980,3786,3277,,,0.0,0.0,1026.0,1026.0,37.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1333,0.75,1,QSAR-TID-11046,QSAR-TID-11,3787,3050,,,0.0,0.0,1026.0,1026.0,392.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1334,0.75,1,QSAR-TID-11046,QSAR-TID-10980,3787,3277,,,0.0,0.0,1026.0,1026.0,392.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1335,0.75,1,QSAR-TID-100126,QSAR-TID-11,3788,3050,,,0.0,0.0,1026.0,1026.0,747.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1336,0.75,1,QSAR-TID-100126,QSAR-TID-10980,3788,3277,,,0.0,0.0,1026.0,1026.0,747.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1337,0.75,1,QSAR-TID-13004,QSAR-TID-11,3789,3050,,,0.0,0.0,1026.0,1026.0,692.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1338,0.75,1,QSAR-TID-13004,QSAR-TID-10980,3789,3277,,,0.0,0.0,1026.0,1026.0,692.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1339,0.75,1,QSAR-TID-17080,QSAR-TID-11,3790,3050,,,0.0,0.0,1026.0,1026.0,1135.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1340,0.75,1,QSAR-TID-17080,QSAR-TID-10980,3790,3277,,,0.0,0.0,1026.0,1026.0,1135.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1341,0.75,1,QSAR-TID-10564,QSAR-TID-11,3791,3050,,,0.0,0.0,1026.0,1026.0,32.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1342,0.75,1,QSAR-TID-10564,QSAR-TID-10980,3791,3277,,,0.0,0.0,1026.0,1026.0,32.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1343,0.75,1,QSAR-TID-11638,QSAR-TID-11,3792,3050,,,0.0,0.0,1026.0,1026.0,1180.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1344,0.75,1,QSAR-TID-11638,QSAR-TID-10980,3792,3277,,,0.0,0.0,1026.0,1026.0,1180.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1345,0.75,1,QSAR-TID-12,QSAR-TID-11,3793,3050,,,0.0,0.0,1026.0,1026.0,927.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1346,0.75,1,QSAR-TID-12,QSAR-TID-10980,3793,3277,,,0.0,0.0,1026.0,1026.0,927.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1347,0.75,1,QSAR-TID-10778,QSAR-TID-11,3794,3050,,,0.0,0.0,1026.0,1026.0,82.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1348,0.75,1,QSAR-TID-10778,QSAR-TID-10980,3794,3277,,,0.0,0.0,1026.0,1026.0,82.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1349,0.75,1,QSAR-TID-14073,QSAR-TID-11,3795,3050,,,0.0,0.0,1026.0,1026.0,27.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1350,0.75,1,QSAR-TID-14073,QSAR-TID-10980,3795,3277,,,0.0,0.0,1026.0,1026.0,27.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1351,0.75,1,QSAR-TID-11589,QSAR-TID-11,3797,3050,,,0.0,0.0,1026.0,1026.0,82.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1352,0.75,1,QSAR-TID-11589,QSAR-TID-10980,3797,3277,,,0.0,0.0,1026.0,1026.0,82.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1353,0.75,1,QSAR-TID-10486,QSAR-TID-11,3798,3050,,,0.0,0.0,1026.0,1026.0,57.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1354,0.75,1,QSAR-TID-10486,QSAR-TID-10980,3798,3277,,,0.0,0.0,1026.0,1026.0,57.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1355,0.75,1,QSAR-TID-10939,QSAR-TID-11,3799,3050,,,0.0,0.0,1026.0,1026.0,81.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1356,0.75,1,QSAR-TID-10939,QSAR-TID-10980,3799,3277,,,0.0,0.0,1026.0,1026.0,81.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1357,0.75,1,QSAR-TID-104261,QSAR-TID-11,3800,3050,,,0.0,0.0,1026.0,1026.0,30.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1358,0.75,1,QSAR-TID-104261,QSAR-TID-10980,3800,3277,,,0.0,0.0,1026.0,1026.0,30.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1359,0.75,1,QSAR-TID-100845,QSAR-TID-11,3801,3050,,,0.0,0.0,1026.0,1026.0,836.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1360,0.75,1,QSAR-TID-100845,QSAR-TID-10980,3801,3277,,,0.0,0.0,1026.0,1026.0,836.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1361,0.75,1,QSAR-TID-12789,QSAR-TID-11,3802,3050,,,0.0,0.0,1026.0,1026.0,309.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1362,0.75,1,QSAR-TID-12789,QSAR-TID-10980,3802,3277,,,0.0,0.0,1026.0,1026.0,309.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1363,0.75,1,QSAR-TID-103435,QSAR-TID-11,3803,3050,,,0.0,0.0,1026.0,1026.0,73.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1364,0.75,1,QSAR-TID-103435,QSAR-TID-10980,3803,3277,,,0.0,0.0,1026.0,1026.0,73.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1365,0.75,1,QSAR-TID-11530,QSAR-TID-11,3804,3050,,,0.0,0.0,1026.0,1026.0,49.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1366,0.75,1,QSAR-TID-11530,QSAR-TID-10980,3804,3277,,,0.0,0.0,1026.0,1026.0,49.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1367,0.75,1,QSAR-TID-11685,QSAR-TID-11,3805,3050,,,0.0,0.0,1026.0,1026.0,154.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1368,0.75,1,QSAR-TID-11685,QSAR-TID-10980,3805,3277,,,0.0,0.0,1026.0,1026.0,154.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1369,0.75,1,QSAR-TID-101465,QSAR-TID-11,3807,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
1370,0.75,1,QSAR-TID-101465,QSAR-TID-10980,3807,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
