0,AutoCorrelation,Dimensionality,MajorityClassPercentage,MajorityClassSize,MinorityClassPercentage,MinorityClassSize,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
819,0.4471416561580496,0.0007355259010192287,50.27844909110014,4785.0,49.721550908899864,4732.0,1.0,2.0,7.0,9517.0,0.0,0.0,6.0,1.0,14.285714285714285,0.0,0.0,85.71428571428571,14.285714285714285,0.913653830696271,0.12682568036145844,0.7463576930012834,0.913653830696271,0.12682568036145844,0.7463576930012834,0.913653830696271,0.12682568036145844,0.7463576930012834,0.999977628330813,0.8314411053137843,0.16612377850162866,0.6679003295994503,,0.9056022668754763,0.12661553010402438,0.7467483409488174,0.9056022668754763,0.12661553010402438,0.7467483409488174,0.9056022668754763,0.12661553010402438,0.7467483409488174,,3.833618543090072,0.0016319218241042286,,2.0,0.15585894727615973,25.49626557030775,,0.5782379932785819,-2.098847795173538,,,2.0,-0.01590601903920691,5.102080959976474,,-0.5464315381909008,-12.30429757276446,,2.0,-0.17307352053359015,0.005294590181793806,0.9348445983724497,0.1251444783019859,0.7497586336688629,,-0.4532959602651436,-3.293485342019528,,-0.12956595628469547,0.005882093675749657,,0.054426017181317565,-0.0002926342334769301,,-0.035763883355698356,0.09638701901390764,,1.330134401797201,0.00044204055899968334,,0.12024198227052713,10.058121617452754,0.9237904668276021,0.1295576337081013,0.7408776060469292,0.9237904668276021,0.1295576337081013,0.7408776060469292,0.9237904668276021,0.1295576337081013,0.7408776060469292,0.8309563778396669,0.16906588210570558,0.6618763479230169,0.8309563778396669,0.16906588210570558,0.6618763479230169,0.8309563778396669,0.16906588210570558,0.6618763479230169,0.0,0.8288159674101319,0.17211306083849953,0.6557664253305417
40648,0.9993746091307066,0.013125,50.0,800.0,50.0,800.0,1.0,2.0,21.0,1600.0,0.0,0.0,0.0,21.0,4.761904761904762,0.0,0.0,0.0,100.0,,,,,,,,,,1.0,,,,817.2304239199177,,,,,,,,,,1.5121970300033611,,,0.00310044528915,3.0,,,1.0842737603239863,,,0.0012236450953495,885.1015047948144,2.9523809523809526,,,0.48096655543872563,,,1.998766437e-05,2.0,,,,,,0.8431465865952033,,,0.00024525991437500004,,,1.1342105042875694,,,0.000932634518705,,,1.3463421312899226,,,0.002012721979205,,,,,,,,,,,,,,,,,,,,,0.21821789023599236,,,
40649,0.9993746091307066,0.013125,50.0,800.0,50.0,800.0,2.0,2.0,21.0,1600.0,0.0,0.0,0.0,21.0,9.523809523809524,0.0,0.0,0.0,100.0,,,,,,,,,,1.0,,,,1439.3751082967085,,,,,,,,,,1.4864845101685833,,,0.00261303309797,3.0,,,1.0391735708061407,,,0.000694745931228,1494.7605710181658,2.9047619047619047,,,0.15184252131138493,,,4.695023318e-05,2.0,,,,,,0.7517150933634806,,,0.0001545969588775,,,1.1272406846001624,,,0.00036615824294,,,1.3324910631960198,,,0.001087876100855,,,,,,,,,,,,,,,,,,,,,0.3007926037591192,,,
40663,0.3869346733668342,0.08270676691729323,24.06015037593985,96.0,11.027568922305765,44.0,2.0,5.0,33.0,399.0,0.0,0.0,12.0,21.0,6.0606060606060606,0.0,0.0,36.36363636363637,63.63636363636363,,,,,,,,,,2.2764258958309638,,,,11.575111066638453,,,,,,,,,,2.68702453248502,14.112096008738652,70.7869674185464,0.63613509011667,10.0,-0.6031363797030768,24.375253753637338,1.757778944898466,4.312177418682957,26.3218462823726,0.19666557691977848,7.937908567575497,5.904761904761905,-1.9375149954010573,9.067698619654768,0.4669038095763853,-1.1823380814823798,9.488721804511284,0.03021743734133,2.0,-3.629829026094194,1.9205514252042832,,,,1.380699638560528,0.09454628436048562,13.018796992481203,0.0709942557038,-3.0508939960403114,2.902286640885983,1.9124605139660078,1.2866069998945635,18.520050125313283,0.17196963916344998,-1.5339290705799713,5.328218273896427,2.099767302693659,10.341804609525457,40.238721804511286,0.26231364388385997,-1.1888494280825963,14.73376282773863,,,,,,,,,,,,,,,,,,,2.5279391192186944,,,
40664,0.5993051534452808,0.01273148148148148,70.02314814814815,1210.0,3.761574074074074,65.0,21.0,4.0,22.0,1728.0,0.0,0.0,0.0,22.0,95.45454545454545,0.0,0.0,0.0,100.0,,,,,,,,,,1.2057409700121753,,,,26.963055836236506,,,,,,,,,,0.9182958340544896,,,0.21922536763272,4.0,,,0.8571428571428571,,,0.044718261065637144,18.16762496387659,2.090909090909091,,,0.8112781244591328,,,0.00013580147114,2.0,,,,,,0.8112781244591328,,,0.00610268808055,,,0.8112781244591328,,,0.02811237915684,,,0.9182958340544896,,,0.041930776439984996,,,,,,,,,,,,,,,,,,,,,0.42640143271122116,,,
40665,0.9978947368421053,0.3550420168067227,56.51260504201681,269.0,43.48739495798319,207.0,1.0,2.0,169.0,476.0,0.0,0.0,168.0,1.0,0.591715976331361,0.0,0.0,99.40828402366864,0.591715976331361,,,,,,,,,,0.9877270579926238,,,,,,,,,,,,,,,215.7389736769901,237.5,,2.0,13.575335342050602,137.55362590640786,,3.604110430670524,-50.567827130852336,,,2.0,0.2776198113268085,78.76450061793865,,-1.5884815360935154,-265.09243697478985,,2.0,-1.830697710731862,11.964088052127586,,,,,-1.0438770617229034,-86.43014705882352,,-0.4703744049518187,66.29520387476066,,-0.42718912711354795,-56.20693277310927,,-0.056101412220174285,79.48817757074099,,1.4702269439973383,-14.176470588235327,,0.5002036691118815,93.72351985314292,,,,,,,,,,,,,,,,,,,0.0,,,
40670,0.37551020408163266,0.05681104833647207,51.914626490897675,1654.0,24.01129943502825,765.0,180.0,3.0,181.0,3186.0,0.0,0.0,0.0,181.0,99.4475138121547,0.0,0.0,0.0,100.0,,,,,,,,,,1.479795160554579,,,,68.4252660678462,,,,,,,,,,0.9999954518641249,,,0.3836322812069,3.0,,,0.806063119106517,,,0.021626443645645557,36.27210688516585,2.005524861878453,,,0.5809082509511699,,,1.94477877e-06,2.0,,,,,,0.7666079548971201,,,0.0019807880110900003,,,0.8080280988873699,,,0.0051585759646299995,,,0.847932858515394,,,0.0160557352532625,,,,,,,,,,,,,,,,,,,,,0.07432941462471664,,,
40671,0.9877300613496932,0.024464831804281346,43.730886850152906,143.0,6.116207951070336,20.0,0.0,5.0,8.0,327.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,87.5,12.5,,,,,,,,,,2.0265703801556514,,,,,,,,,,,,,,,105.63587914600235,0.5031192660550459,,5.0,10.343588040120338,0.2173332043056856,,17.380383844237464,0.4969899519440804,,,5.0,1.9632549684044283,0.13439318151992652,,-1.0561507010389282,0.48477064220183486,,5.0,-0.12922448905204434,0.0,,,,,-0.9938914069024785,0.49418960244648313,,0.02244276950798682,0.049653949674703435,,-0.32604779075347934,0.49944954128440366,,0.36075340516337895,0.14993453353342148,,27.404826169619575,0.5,,3.1638927050327244,0.20694697424498118,,,,,,,,,,,,,,,,,,,0.0,,,
40677,0.09846827133479212,0.0078125,10.53125,337.0,9.25,296.0,24.0,10.0,25.0,3200.0,0.0,0.0,0.0,25.0,96.0,0.0,0.0,0.0,100.0,,,,,,,,,,3.3206944949388286,,,,27.80242435099343,,,,,,,,,,1.0,,,0.51785098531298,10.0,,,0.9650150718316745,,,0.11943902636031,7.079562444862263,2.32,,,0.6915619277962948,,,0.00057566128589,2.0,,,,,,0.9822615381789317,,,0.0013035650789574998,,,0.9995816622895701,,,0.0023167872748049998,,,0.9999255393080781,,,0.315101555443275,,,,,,,,,,,,,,,,,,,,,1.6,,,
40678,0.9690528290090653,0.0025,10.65625,341.0,8.4375,270.0,7.0,10.0,8.0,3200.0,0.0,0.0,0.0,8.0,87.5,0.0,0.0,0.0,100.0,,,,,,,,,,3.3190052174611773,,,,8.10948098261955,,,,,,,,,,0.9855597466162063,,,0.48955723061251,10.0,,,0.8774820031170532,,,0.40927467794481,1.1439928986649406,3.0,,,0.6780218442048006,,,0.20135814700284,2.0,,,,,,0.8205539169770212,,,0.38113818872472,,,0.9217968555658711,,,0.46311293277464,,,0.976827485994483,,,0.48122721732889,,,,,,,,,,,,,,,,,,,,,2.8284271247461903,,,
40680,0.6674225245653818,0.008308157099697885,77.94561933534743,1032.0,22.054380664652566,292.0,11.0,2.0,11.0,1324.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0,100.0,,,,,,,,,,0.7611592355158556,,,,19.10423181261241,,,,,,,,,,1.0,,,0.06405234072219,2.0,,,0.9999404122426616,,,0.039842441349217,24.097367992042305,2.0,,,0.9996773608887938,,,2.282230985e-05,2.0,,,,,,0.9999353937041627,,,0.00012367212836500002,,,0.9999720178606233,,,0.0542583022666,,,0.9999872434966671,,,0.05816842606685,,,,,,,,,,,,,,,,,,,,,0.0,,,
40686,0.30254777070063693,0.04126984126984127,27.936507936507937,88.0,6.666666666666667,21.0,7.0,5.0,13.0,315.0,0.0,0.0,0.0,13.0,53.84615384615385,0.0,0.0,0.0,100.0,,,,,,,,,,2.208989113517921,,,,10.428105151162054,,,,,,,,,,2.3815357868373077,,,0.87307345969555,6.0,,,0.823289957246847,,,0.21183034515832083,2.886553442716267,3.0,,,0.1537421803287619,,,0.01615139688229,2.0,,,,,,0.33809538872516876,,,0.0348003699621725,,,0.5792462020557085,,,0.05846307331658,,,1.1674547452957273,,,0.22270065675921752,,,,,,,,,,,,,,,,,,,,,1.35400640077266,,,
40687,0.22065727699530516,0.012195121951219513,31.050656660412756,331.0,4.033771106941838,43.0,4.0,6.0,13.0,1066.0,0.0,0.0,0.0,13.0,30.76923076923077,0.0,0.0,0.0,100.0,,,,,,,,,,2.361955953985837,,,,10.528827373205887,,,,,,,,,,2.1863443360212758,,,1.07575884230409,8.0,,,0.7476368300144774,,,0.2243322898423258,2.3327205394281916,3.692307692307692,,,-0.0,,,0.0,1.0,,,,,,0.1900606312176116,,,0.032541262038375,,,0.5811439448229336,,,0.08955515136722,,,1.2196044860406583,,,0.21835681901011,,,,,,,,,,,,,,,,,,,,,2.1363760352762253,,,
40690,0.4931506849315068,0.01953125,53.515625,274.0,46.484375,238.0,10.0,2.0,10.0,512.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,100.0,,,,,,,,,,0.9964308234404788,,,,26.61283534525668,,,,,,,,,,1.0,,,0.06840960353115,2.0,,,1.0,,,0.03744173856387222,25.708161489191813,2.0,,,1.0,,,0.00638106929585,2.0,,,,,,1.0,,,0.017109075277489998,,,1.0,,,0.04295754458305,,,1.0,,,0.057107326633819996,,,,,,,,,,,,,,,,,,,,,0.0,,,
40691,0.44680851063829785,0.0075046904315197,42.589118198874296,681.0,0.6253908692933083,10.0,0.0,6.0,12.0,1599.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,91.66666666666666,8.333333333333332,,,,,,,,,,1.7090616375059244,,,,,,,,,,,,,,,41.71578724757686,46.46779237023132,,6.0,5.680346571971735,32.895324478299024,,8.308796268227402,8.134219224515316,,,6.0,1.6831140163057094,4.392625484509788,,-0.7889975153633806,0.08746654158849282,,6.0,0.07128766294945198,0.001887333953842555,,,,,0.8069425082465935,0.5278205128205128,,0.31833729525463844,0.15438646490354274,,1.2255422501791333,2.53880550343965,,0.982751441328462,0.1948011374053186,,11.720250727147812,10.422983114446529,,2.428672353660322,1.7410963181277024,,,,,,,,,,,,,,,,,,,0.0,,,
40693,0.5853909465020576,0.010277492291880781,66.90647482014388,651.0,33.093525179856115,322.0,10.0,2.0,10.0,973.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,100.0,,,,,,,,,,0.9158790625676119,,,,31.060162692384107,,,,,,,,,,0.9999992380632182,,,0.03177732484719,2.0,,,0.999945054163524,,,0.029487259021736666,32.91108863073404,2.0,,,0.9997797891043911,,,0.02672927909217,2.0,,,,,,0.9999078037016704,,,0.028402708693915,,,0.9999809514999747,,,0.02919545937577,,,0.9999931425593067,,,0.03098839583932,,,,,,,,,,,,,,,,,,,,,0.0,,,
40700,0.49104859335038364,0.02040816326530612,62.5,245.0,17.346938775510203,68.0,0.0,3.0,8.0,392.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,75.0,25.0,,,,,,,,,,1.327917886547239,,,,3.4281134902600856,,,,,,,,,,1.5986868489825148,0.6969469997428352,2977.5841836734694,0.3873611215965,5.0,1.0873262824048662,849.4025600429492,1.5986868489825148,-0.34522941920106126,882.0955782312926,0.3873611215965,3.1271226249902506,4.0,0.5147322898152334,167.79775303928687,1.5986868489825148,-1.1674462204088967,15.681122448979592,0.3873611215965,3.0,0.01968829962888514,2.7612315657879845,,,,1.5986868489825148,-0.8988060963482025,21.504719387755102,0.3873611215965,0.23218228248517347,3.4531102991303664,1.5986868489825148,-0.6471413751473074,149.44132653061226,0.3873611215965,0.48833899855812424,23.148083709700167,1.5986868489825148,0.5512353829974187,2227.1307397959185,0.3873611215965,0.7980972328293152,290.8327570087416,,,,,,,,,,,,,,,,,,,1.4142135623730951,,,
40701,0.7583516703340668,0.0042,85.86,4293.0,14.14,707.0,3.0,2.0,21.0,5000.0,0.0,0.0,16.0,5.0,14.285714285714285,0.0,0.0,76.19047619047619,23.809523809523807,,,,,,,,,,0.5878935751446988,,,,24.360825821958965,,,,,,,,,,2.2775043889558475,3.2681836469481524,2499.5,0.05024213240489,10.0,1.3606924794023325,1443.5200033252052,1.2659352523597343,0.18476979395658538,224.32242362499997,0.024132744080242498,51.457161446308824,3.8,0.1395287334036911,109.24068657540887,0.45164043671574877,-1.1999999999999262,2.7711959999999998,8.063806707e-05,2.0,-0.21028611467847197,0.7455137072660346,,,,0.5471325281256134,-0.021262334366557556,9.328744,0.00251891414912,-0.04852515449147719,3.1452576112172346,1.1672980918836702,0.08236840614015817,65.284434,0.023104102924505,-0.011004011473661496,17.314988016366375,2.083375137069919,0.19398732998733603,160.28132499999998,0.0467752151671025,0.019315373507701978,47.81948183011039,,,,,,,,,,,,,,,,,,,3.492849839314596,,,
40702,0.7032863849765258,0.010318949343339587,82.92682926829268,884.0,17.073170731707318,182.0,5.0,2.0,11.0,1066.0,0.0,0.0,0.0,11.0,45.45454545454545,0.0,0.0,0.0,100.0,,,,,,,,,,0.6593758812786992,,,,20.832500522761404,,,,,,,,,,2.361955953985837,,,0.09119848325263,6.0,,,1.0088110454632813,,,0.031651307559468,30.872649923478782,3.0,,,-0.0,,,0.0,1.0,,,,,,0.23385180905504438,,,0.0075626516719325,,,0.7964005582399822,,,0.01676310533486,,,1.804365478248866,,,0.06079765685899,,,,,,,,,,,,,,,,,,,,,1.6733200530681511,,,
41919,0.4543726235741445,0.04364326375711575,39.46869070208729,208.0,14.800759013282732,78.0,0.0,4.0,23.0,527.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,95.65217391304348,4.3478260869565215,,,,,,,,,,1.8800596155195604,,,,,,,,,,,,,,,6.123205264379703,30.20303605313095,,4.0,1.8160639830700218,13.81073005054825,,0.03566388250471597,4.069849398463,,,4.0,0.46249255607903555,1.8089946009351126,,-2.006920996435009,0.06597881043643254,,4.0,-1.681204032266375,0.05293820227455466,,,,,-0.9471119401151773,0.4538575891840607,,0.12134019990103784,0.1321994865931491,,-0.23354201346695502,0.7936534895635671,,0.5899631220617713,0.4896066105882946,,0.43206729665440835,4.761845927419355,,0.75104081803165,2.1329005165383497,,,,,,,,,,,,,,,,,,,0.0,,,
41945,0.6134020618556701,0.018867924528301886,71.35506003430532,416.0,28.644939965694682,167.0,1.0,2.0,11.0,583.0,0.0,0.0,10.0,1.0,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,,,,,,,,,0.8640904272487622,,,,,,,,,,,,,,,150.9198836440821,290.5763293310462,,2.0,10.54617721691246,288.9185290517341,,26.981173960014303,54.20602714511146,,,2.0,2.8419394836703202,74.23137925507856,,-0.5669474255752496,0.7564322469982845,,2.0,-1.1979187392562716,0.31849195945867437,,,,,-0.43094501562356446,1.351345735849057,,-0.10418159301905966,0.7040399513544185,,7.3388328106622485,4.8909948542024,,2.104053133132788,4.509009671919554,,40.517706051536415,88.01286449399649,,5.317903477652731,197.69976432048784,,,,,,,,,,,,,,,,,,,0.0,,,
41946,0.8865022540440202,0.007953340402969246,93.87592788971368,3541.0,6.1240721102863205,231.0,1.0,2.0,30.0,3772.0,0.0,0.0,29.0,1.0,3.3333333333333335,0.0,0.0,96.66666666666667,3.3333333333333335,,,,,,,,,,0.33235055553211046,,,,,,,,,,,,,,,3771.9999999992638,126.2826086956522,,2.0,61.41661013114531,98.63846284153908,,168.4207305058516,17.62530624931437,,,2.0,5.2321692463932346,12.373898987505067,,-1.8482544283203244,0.0,,2.0,-3.6612703491311276,0.0,,,,,0.16295494989620574,0.013653234358430511,,-0.16560314219413946,0.11604937571738058,,10.998820057801911,0.06283138918345722,,2.2964691169175935,0.24125300678886633,,66.27346935400408,2.2712089077412507,,8.26064948613989,0.8074964115546428,,,,,,,,,,,,,,,,,,,0.0,,,
1507,0.488984997972699,0.002837837837837838,50.04054054054055,3703.0,49.95945945945946,3697.0,1.0,2.0,21.0,7400.0,0.0,0.0,20.0,1.0,4.761904761904762,0.0,0.0,95.23809523809523,4.761904761904762,0.8337458001250695,0.15878378378378377,0.6824318757023388,0.8337458001250695,0.15878378378378377,0.6824318757023388,0.8337458001250695,0.15878378378378377,0.6824318757023388,0.9999995257758659,0.6809864228544782,0.3381081081081081,0.32375281176135673,,0.8337458001250695,0.15878378378378377,0.6824318757023388,0.8337458001250695,0.15878378378378377,0.6824318757023388,0.8337458001250695,0.15878378378378377,0.6824318757023388,,0.049161690589743845,0.01373652702702702,,2.0,0.05169621178744497,1.108513757787852,,-0.06388078544223903,0.0023114067567567473,,,2.0,0.011570591325473938,1.0925789909126522,,-0.14417075659781808,-0.022110783783783818,,2.0,-0.03290459217782331,1.0791394450744052,0.9978871425116348,0.022027027027027028,0.9559458107906539,,-0.08719638024336618,-0.00580602702702702,,-0.006100432365875347,1.0852804758994552,,-0.07459906679305939,0.00802439864864863,,0.003824724611524593,1.0932317976994983,,-0.034297063806471795,0.01068550675675678,,0.039239219167993805,1.0995315600930193,0.871890164135243,0.17513513513513512,0.6497267361598342,0.871890164135243,0.17513513513513512,0.6497267361598342,0.871890164135243,0.17513513513513512,0.6497267361598342,0.8416241471597753,0.15837837837837837,0.6832447009191995,0.8416241471597753,0.15837837837837837,0.6832447009191995,0.8416241471597753,0.15837837837837837,0.6832447009191995,0.0,0.9424330520012759,0.05756756756756757,0.8848649405562846
1510,0.625,0.054481546572934976,62.741652021089635,357.0,37.258347978910365,212.0,1.0,2.0,31.0,569.0,0.0,0.0,30.0,1.0,3.225806451612903,0.0,0.0,96.7741935483871,3.225806451612903,0.8721592410549125,0.08963093145869948,0.8012438100586974,0.989788686638896,0.0492091388400703,0.8941381280814363,0.9492032662121453,0.0492091388400703,0.8945445399065384,0.9526351224018599,0.8721592410549125,0.08963093145869948,0.8012438100586974,,0.9415596427250146,0.07205623901581722,0.8436320738908661,0.9415596427250146,0.07205623901581722,0.8436320738908661,0.9362745098039216,0.06854130052724078,0.8518357781442584,,49.20907650724138,880.5831282952547,,2.0,5.447186284898407,569.3569926699494,,7.8147348251102615,61.89071233954305,,,2.0,1.740406628520751,34.904718603211656,,-0.5355351225188612,0.0037949033391915642,,2.0,0.4154259962824675,0.002646071523977847,0.9797278811381966,0.07205623901581722,0.8451371786276162,,0.9651825547526209,0.05932799384885764,,0.9785827119630317,0.018022995343089827,,3.022590146044739,0.21771345342706502,,1.4175537695584106,0.072726074660982,,5.985908976234704,17.024304481546572,,1.9754487571153525,4.434087221242544,0.8700584007187779,0.09490333919156414,0.7901774129665797,0.9630437080492574,0.070298769771529,0.8519077611784914,0.9651709740499974,0.05272407732864675,0.8870120070427198,0.8897785529306063,0.0984182776801406,0.7815409507877525,0.9583333333333335,0.10193321616871705,0.7802913293566254,0.956305163574864,0.06502636203866433,0.8588874813161476,0.0,0.9512248295544633,0.043936731107205626,0.9052064799450897
1511,0.6150341685649203,0.020454545454545454,67.72727272727272,298.0,32.27272727272727,142.0,1.0,2.0,9.0,440.0,0.0,0.0,7.0,2.0,11.11111111111111,0.0,0.0,77.77777777777779,22.22222222222222,0.89266471311088,0.09545454545454546,0.7855949508074995,0.89266471311088,0.09545454545454546,0.7855949508074995,0.89266471311088,0.09545454545454546,0.7855949508074995,0.9073226451896848,0.9147840060497211,0.08636363636363636,0.8101380813953489,124.06417925790393,0.8808842990830892,0.10681818181818181,0.7551967422699939,0.8808842990830892,0.10681818181818181,0.7551967422699939,0.8808842990830892,0.10681818181818181,0.7551967422699939,1.127716631510294,170.69493933454055,12000.297727272726,0.00731333291057,3.0,11.151586478906099,12647.328865076894,1.127716631510294,43.059150023887035,4746.95422077922,0.00731333291057,153.20009526441754,2.5,4.230043166220242,5996.325265565326,1.127716631510294,-0.10011083477068317,2.5431818181818167,0.00731333291057,2.0,-1.283626930042065,0.7742724492300995,0.9188554297106619,0.11136363636363636,0.7428803129323094,1.127716631510294,11.536408493056028,1524.8704545454557,0.00731333291057,2.5613227519279333,2820.1059373693975,1.127716631510294,20.91467039091964,3071.9318181818194,0.00731333291057,3.6318506306913623,4854.673332592367,1.127716631510294,54.689280697372475,7951.277272727267,0.00731333291057,5.907985692455953,9503.162828994346,0.9388292844314208,0.09318181818181819,0.7887884606378496,0.9388292844314208,0.09318181818181819,0.7887884606378496,0.9388292844314208,0.09318181818181819,0.7887884606378496,0.8597929861045468,0.125,0.7156286721504113,0.8597929861045468,0.125,0.7156286721504113,0.8597929861045468,0.125,0.7156286721504113,0.7071067811865476,0.8686785140372437,0.12045454545454545,0.7279641640614063
1523,0.9935275080906149,0.02258064516129032,48.38709677419355,150.0,19.35483870967742,60.0,0.0,3.0,7.0,310.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,85.71428571428571,14.285714285714285,0.8820470238095237,0.18064516129032257,0.7097475338572145,0.8820470238095237,0.18064516129032257,0.7097475338572145,0.8820470238095237,0.18064516129032257,0.7097475338572145,1.4918603462795095,0.8820962941628264,0.22580645161290322,0.6245674740484429,,0.8913751728110597,0.2,0.6790783102354316,0.8913751728110597,0.2,0.6790783102354316,0.8913751728110597,0.2,0.6790783102354316,,38.0687052716253,117.92065510967741,,3.0,4.317953643769172,37.55902654650053,,7.17875248304097,52.85693083387097,,,3.0,1.1216900361013757,18.349736716792922,,0.16181080808993276,17.542821967741936,,3.0,-0.17683487138589576,10.0083302490368,0.9559350998463901,0.16774193548387098,0.7303896972737915,,0.20828522546057637,24.108226306451613,,0.3461212046092413,12.490115354218325,,0.8053938506704734,47.44238028870967,,0.638002421474986,15.329811239506956,,11.772752132360466,74.85265347419354,,1.6739209394428323,23.305304614320725,0.9250517857142858,0.16451612903225807,0.7344196203594826,0.9250517857142858,0.16451612903225807,0.7344196203594826,0.9250517857142858,0.16451612903225807,0.7344196203594826,0.8107500000000001,0.26129032258064516,0.5824047896224847,0.8107500000000001,0.26129032258064516,0.5824047896224847,0.8107500000000001,0.26129032258064516,0.5824047896224847,0.0,0.827875,0.23548387096774193,0.6281018898931799
